,summary,Mitigation,Hazard,Causes,Impacts,word
+1073 chars,3.7671308894479094,-0.02928084377574082,0.012346468146406265,0.023829977120697277,-0.0015579416077487302,+1073 chars
Augenzeugin,15.632680995187277,-0.0038893018654560306,0.006616156380553585,0.007625336948626967,-0.009276149076825318,Augenzeugin
auge+n+zeug+in erdbeben,17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,auge+n+zeug+in erdbeben
Schnell,10.364777091180361,-0.007944646911391892,0.0030565185215930633,0.013040369955589902,-0.00616463936137117,Schnell
erdbeben schnell,10.364777091180361,-0.007944646911391892,0.0030565185215930633,0.013040369955589902,-0.00616463936137117,erdbeben schnell
raus,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,raus
schnell raus,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,schnell raus
raus schnell,8.279169198759316,-0.017334079234091315,0.02148395171124204,0.009704386871663282,-0.010875982433446294,raus schnell
schnell ein,10.067128110674735,-0.02426016841963237,0.050156479866329394,-0.0021433319157042724,-0.021611764979078928,schnell ein
erschütter+t thailand+s,14.348056694672787,-0.0033914055668400125,0.001986900556376309,0.00994954319993591,-0.007408877758884141,erschütter+t thailand+s
hier bericht+et,10.364777091180363,-0.007944646911392229,0.0030565185215928417,0.013040369955589682,-0.006164639361371841,hier bericht+et
bericht+et auge+n+zeug+in,10.043333950667478,-0.011093994502265662,0.011290746718740632,0.01075208596784888,-0.008653582504635325,bericht+et auge+n+zeug+in
auge+n+zeug+in erleb+t,11.556318905524947,-0.010615546720140428,0.015620470461323813,0.007803017186607253,-0.01079468813635595,auge+n+zeug+in erleb+t
Berlin/Bangkok,18.073435020949315,-0.002687588925300289,0.007956236583808184,0.005824858864639417,-0.010313907727201687,Berlin/Bangkok
region bangkok,7.303417954967193,-0.017224448373412714,0.015212894972672768,0.01330015170607906,-0.008032551524671755,region bangkok
bangkok freitag,8.848376514266832,-0.018023377040030285,0.026522359937629657,0.007255331631763499,-0.012933923511627015,bangkok freitag
geg…,10.915249279114429,-0.007177135450129103,0.00287715155419846,0.012524990694392477,-0.006378142066794752,geg…
erdbeben geg…,10.915249279114429,-0.007177135450129103,0.00287715155419846,0.012524990694392477,-0.006378142066794752,erdbeben geg…
+2634,9.528057180348647,-0.009231097468820879,0.003356276655914242,0.013898816870143634,-0.005803029330119266,+2634
geg… +2634,9.528057180348647,-0.009231097468820879,0.003356276655914242,0.013898816870143634,-0.005803029330119266,geg… +2634
+2634 chars,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,+2634 chars
"erschütterung+en 7,6",10.127638429879358,-0.008293608462610593,0.0031379410304000887,0.013273906137660534,-0.006067021058421479,"erschütterung+en 7,6"
"7,6 stärke",11.238635457154315,-0.006751655357996395,0.002777550113437617,0.012238269076879913,-0.00649580505294347,"7,6 stärke"
stärke erdbeben,29.96567485463527,0.004939113352092874,-1.1109719679330859e-06,0.004112704846107532,-0.009575202112776779,stärke erdbeben
erdbeben bring+t,18.516678750611174,-0.00022546604753796888,0.0012357765455206938,0.007756491285824573,-0.008246092124536426,erdbeben bring+t
bring+t hochhaus,9.357695094217858,-0.009513196432956629,0.0034218585785541563,0.014086139666461219,-0.0057230852485076,bring+t hochhaus
hochhaus bangkok,35.77371386315405,0.0005701503478761389,0.0017565894767860514,-0.00302074642876198,0.0004097788090092232,hochhaus bangkok
bangkok einsturz,8.721073980249356,-0.017824336212852582,0.025289987578873345,0.00783259895190894,-0.012441341113003905,bangkok einsturz
einsturz ein,14.359892331503278,-0.011775271053047138,0.02728976631954966,0.0017304391569891763,-0.015668927743191636,einsturz ein
erschütter+t weit+e,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,erschütter+t weit+e
teil+e südostasien,7.394723759424952,-0.013418584970947427,0.004324034303677977,0.016643997096091188,-0.004590766711904841,teil+e südostasien
geoforschungsinstitut sprech+t,5.852880667170943,-0.030815599857181675,0.04388272224771315,0.006778591278625326,-0.01598160073834697,geoforschungsinstitut sprech+t
sprech+t stärke,5.63932977917897,-0.049289158182927305,0.09340316911019503,-0.009908387362062333,-0.03300733391543882,sprech+t stärke
lieg+t myanmar,14.850853246643453,-0.04133277248433469,0.11118939049798095,-0.027915627662359083,-0.045292990406209564,lieg+t myanmar
myanmar thailändisch+en,4.887520618176361,-0.043799934871199826,0.0706924226628037,0.0002065756834702141,-0.023726392190463498,myanmar thailändisch+en
erschütterung+en spür+en,11.112466211740795,-0.012005767456135933,0.018223949839379514,0.007380918273623239,-0.01144746469049084,erschütterung+en spür+en
spür+en ein,14.872258692073938,-0.005368606685280797,0.0093307243419849,0.007239030298997552,-0.009936588720591874,spür+en ein
Ba…,4.387971764241974,-0.03382093661753812,0.03592912820714824,0.013670724158133361,-0.010848703865793213,Ba…
ein ba…,4.387971764241974,-0.03382093661753812,0.03592912820714824,0.013670724158133361,-0.010848703865793213,ein ba…
ba… nan,4.369346849504026,-0.033634102849367215,0.03511807969303171,0.01400619800949051,-0.010537431584816152,ba… nan
südostasien hochhaus,8.23171822515966,-0.011586222923146178,0.0039020950077191347,0.015452243182608369,-0.005128126122501268,südostasien hochhaus
kollabiert,12.181873111090287,-0.0072423637353359605,0.007505253786397792,0.009861806140606987,-0.008419736701259742,kollabiert
bangkok kollabier+t,6.935965843283253,-0.016312018939132006,0.00989635443430143,0.015676958807102223,-0.005962497705158679,bangkok kollabier+t
kollabier+t video+s,7.426736329049088,-0.017738350933758137,0.017568386471795316,0.012324231133280192,-0.008910532674715671,kollabier+t video+s
video+s zeig+en,22.294928306713295,0.0001680676726693615,0.005993360220764658,0.004593154590631434,-0.010486275884530523,video+s zeig+en
zeig+en einsturz,8.611037369552173,-0.01880820872960287,0.02763457867394992,0.0072128448901481,-0.013142301580864857,zeig+en einsturz
"7,7 erschütter+t",12.282908145973138,-0.008164718267850524,0.01062764137966903,0.008769581942737643,-0.009470856031823734,"7,7 erschütter+t"
bangkok folge+n,8.237908781844402,-0.02489251325781938,0.043434582580438474,0.002487125249538204,-0.018168207643908432,bangkok folge+n
dramatisch,56.262616450199886,0.009797816963291836,0.00044609210310931496,-0.0003532665817214682,-0.011504173134703134,dramatisch
folge+n dramatisch,5.485958299665134,-0.027222386733998807,0.029912506106339685,0.012337730146279476,-0.010794716374493031,folge+n dramatisch
dramatisch ein,5.65323747247816,-0.02230890387331529,0.017046406945099797,0.01612073400637491,-0.006799004019785067,dramatisch ein
ein hochhaus,9.19589802566769,-0.026873490914179024,-0.0073767818390086184,-0.002373087541557352,0.03920517750129082,ein hochhaus
hochhaus kollabier+t,5.8903045839526476,-0.019397737564027993,0.010589340433325906,0.01763482628080022,-0.005016997506064858,hochhaus kollabier+t
dra…,5.182691485781405,-0.03065893812820542,0.03673342973316108,0.010896131593494446,-0.01260265736823297,dra…
folge+n dra…,5.182691485781405,-0.03065893812820542,0.03673342973316108,0.010896131593494446,-0.01260265736823297,folge+n dra…
+2915,5.115593215457913,-0.030159245408027266,0.034531095767120185,0.01181765649371056,-0.011757106561519,+2915
dra… +2915,5.115593215457913,-0.030159245408027266,0.034531095767120185,0.01181765649371056,-0.011757106561519,dra… +2915
+2915 chars,5.052909310606591,-0.02974931036261799,0.032620356093452846,0.012631193886616928,-0.011015770258375595,+2915 chars
ausmaß un+klar,42.58749606674751,0.006099911768289151,-0.0027872823124633754,-0.00018376243028393898,-0.004118510390557486,ausmaß un+klar
un+klar erdbeben,42.30096274058061,0.008078134573058917,-0.0007591666349444847,0.0018635543314530208,-0.010367236651255815,un+klar erdbeben
erschütter+t land+er,24.89846757209675,0.0030670731766196968,0.00044878971679299356,0.005442205576444536,-0.00909779892007454,erschütter+t land+er
land+er südostasien,27.220223025675523,0.002585659586228157,0.004528009643623659,0.003415903374439703,-0.010714324675851903,land+er südostasien
südostasien hier,7.017309560667222,-0.014349082449389972,0.004537365440331241,0.01724336647432979,-0.004313581426789485,südostasien hier
thema ausmaß,8.782268139959664,-0.010524084140878628,0.003656416498754038,0.014754624530915004,-0.005434630612475309,thema ausmaß
epizentrum myanmar,53.273374954798875,-0.0363381751792274,0.12067163101055252,-0.04515684707957328,-0.0459221471740525,epizentrum myanmar
myanmar mehrere,31.59470152107325,-0.0032466421357278618,0.02623011851439823,-0.004806273385786599,-0.018297503536570014,myanmar mehrere
land+er südostasien+s,34.74586416654156,0.001124253635268216,0.013313303064578367,-0.0020213818646030728,-0.01276923713185331,land+er südostasien+s
spür+en thailand+s,8.200382554191311,-0.013658348997452944,0.010013540838254417,0.013539853037642272,-0.007075649357164035,spür+en thailand+s
bangkok teil+en,7.389752730385911,-0.01482347836100814,0.008555017572687763,0.01529806146206494,-0.005949230912093854,bangkok teil+en
Indiens,7.2872028187334585,-0.015001768041865838,0.008405900310727767,0.015522832037625844,-0.005809871193125038,Indiens
teil+en indien+s,7.2872028187334585,-0.015001768041865838,0.008405900310727767,0.015522832037625844,-0.005809871193125038,teil+en indien+s
indien+s china+s,7.164075299030062,-0.01522557661423962,0.008236972242260677,0.01579401005043494,-0.005643008520589499,indien+s china+s
+4091,4.636418419195925,-0.023603192879216486,0.009191564365786277,0.02154368111916606,-0.0025851823186267974,+4091
china+s +4091,4.636418419195925,-0.023603192879216486,0.009191564365786277,0.02154368111916606,-0.0025851823186267974,china+s +4091
+4091 chars,4.599561019674015,-0.023749667448128044,0.009129607253325168,0.021684891833703347,-0.0024927778793831764,+4091 chars
südostasien auf,21.536313090242622,0.0015024413867927562,0.0008234763621924624,0.006545965993525561,-0.008695179913879319,südostasien auf
auf beb+t,22.69111374015497,-0.012036392299147165,0.03213560524273612,-0.0077111049238625055,-0.011499098431612379,auf beb+t
minutenlang gebäude,19.410684250230183,-0.042476176626326044,0.11372077800070411,-0.034591063355426804,-0.040619237534931234,minutenlang gebäude
gebäude brücke+n,24.398589372933365,-0.05240547791508433,0.1349876455817667,-0.048669809748533084,-0.04102720095269755,gebäude brücke+n
brücke+n stürz+en,18.883349302046835,-0.09074713577143977,0.23088321564410047,-0.08134416847841956,-0.08853111031111759,brücke+n stürz+en
stürz+en ein,19.560521222320556,-0.16712080854189434,0.37945564261693787,-0.15687619883140366,-0.15654527890992928,stürz+en ein
beb+en epizentrum,25.128335947448235,-0.1996186180162591,0.43726607850267973,-0.1936913510822251,-0.18774794934560893,beb+en epizentrum
erfasst,32.67809611848812,-0.04134238989105631,0.11377440979919058,-0.04283079420932901,-0.03432035185425921,erfasst
myanmar erfass+t,18.484013715993918,-0.09088573494864557,0.20505308611093181,-0.08104426399071984,-0.05448143520052072,myanmar erfass+t
erfass+t region,18.57511704716683,-0.07085669729693818,0.14375579450615014,-0.061523379362867,-0.01908444910095227,erfass+t region
hotel soll+en,9.038525662458733,-0.02818640982702641,0.05690726555260009,-0.003199910270970684,-0.023323509706809003,hotel soll+en
soll+en mensch+en,9.29276682060664,-0.026217659244356463,0.05246318968772834,-0.002006915850995175,-0.021955249509496247,soll+en mensch+en
eingeschlossen,9.743390091546285,-0.024111087308087618,0.04839180985190398,-0.0011715163627180926,-0.02082968119700623,eingeschlossen
